molecule_index,smiles,task_idx,task_name,fraction_masked,num_heavy_atoms_masked,baseline_score,top_shap_score,top_shap_drop,random_drop_mean,random_drop_std,random_drop_median,random_drop_q025,random_drop_q975,empirical_p_random_ge_top,top_shap_atoms,positive_only_ranking,score_type
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,3,NR-AhR,0.2,4,2.771907091140747,1.6641712188720703,1.1077358722686768,0.3933553418517113,0.6358442468353395,0.1808257102966308,-0.1450533509254455,2.244875563681125,0.1372549019607843,"15,7,5,12",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,3,NR-AhR,0.3,6,2.771907091140747,-0.6498414278030396,3.4217485189437866,0.4972769179171882,0.82569801755526,0.2467725276947021,-0.1820412993431091,2.688568752634455,0.0392156862745098,"15,7,5,12,4,3",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,4,NR-Aromatase,0.05,1,-1.7324397563934326,-1.8533200025558472,0.1208802461624145,0.0279461026191711,0.2137352675363672,0.0813413858413696,-0.577174186706543,0.2046105861663818,0.2941176470588235,16,True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,4,NR-Aromatase,0.1,2,-1.7324397563934326,-1.9952458143234253,0.2628060579299927,0.1040343713760376,0.2637633186849405,0.1792271733283996,-0.5831072330474854,0.4951016604900357,0.1176470588235294,"16,1",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,4,NR-Aromatase,0.2,4,-1.7324397563934326,-2.120824098587036,0.3883843421936035,0.0935385024547576,0.4389917534145472,0.270334243774414,-0.7445734739303589,0.7805312871932982,0.3333333333333333,"16,1,15,18",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,4,NR-Aromatase,0.3,6,-1.7324397563934326,-2.259584903717041,0.5271451473236084,0.0278206467628479,0.6432158190459858,0.1079960465431213,-0.8516439482569694,1.372718185186386,0.2352941176470588,"16,1,15,18,2,13",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,5,NR-ER,0.05,1,-3.0488641262054443,-3.1789331436157227,0.1300690174102783,0.0148431634902954,0.0433037250652748,-0.0023026466369628,-0.0186049938201904,0.130068963766098,0.0588235294117647,7,True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,5,NR-ER,0.1,2,-3.0488641262054443,-3.2898054122924805,0.2409412860870361,0.0403775644302368,0.0664347110108656,0.0145366191864013,-0.022510427236557,0.1989774644374846,0.0392156862745098,"7,5",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,5,NR-ER,0.2,4,-3.0488641262054443,-3.493049383163452,0.4441852569580078,0.0586401891708374,0.0870458045172384,0.0273613929748535,-0.0264280140399932,0.2519190073013305,0.0196078431372549,"7,5,12,4",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,5,NR-ER,0.3,6,-3.0488641262054443,-3.402245044708252,0.3533809185028076,0.0792505979537963,0.1208740680026039,0.0180150270462036,-0.0182564616203308,0.3430654525756836,0.0392156862745098,"7,5,12,4,3,0",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,6,NR-ER-LBD,0.05,1,-1.9057788848876955,-2.275243759155273,0.3694648742675781,0.1379187870025634,0.1955006535901953,0.050485610961914,-0.0492416620254516,0.6716116309165953,0.1372549019607843,12,True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,6,NR-ER-LBD,0.1,2,-1.9057788848876955,-3.345447063446045,1.4396681785583496,0.3939051723480224,0.4713716056499643,0.2376372814178466,-0.121739050745964,1.6595462799072265,0.0588235294117647,"12,7",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,6,NR-ER-LBD,0.2,4,-1.9057788848876955,-4.445984840393066,2.540205955505371,0.6763814973831177,0.6921986734972382,0.3722587823867798,0.0201447755098342,2.257119858264923,0.0392156862745098,"12,7,5,1",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,6,NR-ER-LBD,0.3,6,-1.9057788848876955,-5.099942207336426,3.1941633224487305,0.7674288892745972,0.8769646382799349,0.4267170429229736,-0.0897933989763259,2.8264289021492,0.0196078431372549,"12,7,5,1,3,10",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,7,SR-ARE,0.05,1,0.0304108057171106,-0.1657306253910064,0.1961414311081171,-0.0479979422688484,0.483171616946934,-0.2254648860543966,-0.6349457573145628,1.1124401483684778,0.1764705882352941,0,True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,7,SR-ARE,0.1,2,0.0304108057171106,0.4437257647514343,-0.4133149590343237,-0.0566817001253366,0.6711517326908545,-0.1245924290269613,-1.0137233193963766,1.076577103510499,0.7843137254901961,"0,15",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,7,SR-ARE,0.2,4,0.0304108057171106,-0.3333555161952972,0.3637663219124079,0.1595500953868031,1.0232339824590488,-0.1977665405720472,-1.0349471565335988,2.49876904822886,0.3725490196078431,"0,15,7,5",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,7,SR-ARE,0.3,6,0.0304108057171106,-0.7931069731712341,0.8235177788883448,0.2263340923190117,1.091661340092198,-0.1690146010369062,-0.98516979329288,2.5638939950615165,0.2941176470588235,"0,15,7,5,19,4",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,8,SR-HSE,0.05,1,-1.6579912900924685,-3.2318906784057617,1.5738993883132937,0.4513775426149368,0.586704342087138,0.1947219967842102,-0.1901050806045532,1.573899757862091,0.0784313725490196,7,True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,8,SR-HSE,0.1,2,-1.6579912900924685,-3.8686370849609375,2.210645794868469,0.4798398143053055,0.9188851509605864,0.3278731107711792,-1.3282280817627907,2.522436332702636,0.0784313725490196,"7,12",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,8,SR-HSE,0.2,4,-1.6579912900924685,-4.608313083648682,2.9503217935562134,0.4642365294322371,1.2260111560490723,0.4677205085754394,-1.7395002428907902,2.576364159584045,0.0392156862745098,"7,12,5,1",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,8,SR-HSE,0.3,6,-1.6579912900924685,-5.054532527923584,3.396541237831116,-0.0183199222385883,1.268950969642834,0.234016478061676,-2.1563090965151788,2.2870914518833154,0.0196078431372549,"7,12,5,1,3,4",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,9,SR-MMP,0.05,1,-1.5546891689300537,-1.8402113914489744,0.2855222225189209,-0.0430507755279541,0.3566876960083431,-0.1642919778823852,-0.4007829159498214,0.8127191066741943,0.1568627450980392,0,True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,9,SR-MMP,0.1,2,-1.5546891689300537,-2.490694761276245,0.9360055923461914,-0.0031934642791748,0.5034381145815371,-0.2197321057319641,-0.4620309770107269,1.3677637398242946,0.0784313725490196,"0,7",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,9,SR-MMP,0.2,4,-1.5546891689300537,-2.0754215717315674,0.5207324028015137,0.3309317231178283,0.7192666863477366,0.0618833899497985,-0.3892404049634933,2.2035680592060083,0.3137254901960784,"0,7,15,5",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,9,SR-MMP,0.3,6,-1.5546891689300537,-2.2892158031463623,0.7345266342163086,0.2927919816970825,0.7370680505561102,0.1127150654792785,-0.4612831443548202,2.2658560395240785,0.2156862745098039,"0,7,15,5,4,19",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,10,SR-p53,0.05,1,-1.7134138345718384,-2.9223928451538086,1.2089790105819702,0.1862433195114135,0.4857034730590679,-0.0264621973037719,-0.3259783059358597,1.208979195356369,0.0980392156862745,7,True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,10,SR-p53,0.1,2,-1.7134138345718384,-4.077890396118164,2.3644765615463257,0.2731784677505493,0.5220794208768815,0.0157322287559509,-0.2913660049438477,1.2528499722480773,0.0196078431372549,"7,5",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,10,SR-p53,0.2,4,-1.7134138345718384,-5.200718402862549,3.4873045682907104,0.6859632658958436,1.0424912839757627,0.1817662715911865,-0.4521399885416031,2.802533090114593,0.0196078431372549,"7,5,12,4",True,logit_or_raw
2,Oc1cc2c3c(c1)c1cc4c(cc1c[n+]3CC2)OCO4,10,SR-p53,0.3,6,-1.7134138345718384,-5.389374256134033,3.675960421562195,0.5386000061035157,0.9068462161962554,0.3690025806427002,-0.5132984280586242,2.4708647251129148,0.0196078431372549,"7,5,12,4,3,9",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,0,Ames,0.05,2,0.483130395412445,-0.7688894271850586,1.2520198225975037,-0.0130975726246833,0.4725673068520297,-0.0508447885513305,-0.9388004064559936,1.0956173628568648,0.0392156862745098,"4,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,0,Ames,0.1,3,0.483130395412445,-1.1551001071929932,1.6382305026054382,0.0282057392876595,0.6357140358494922,-0.0295146703720092,-1.179047384858131,1.222476768493652,0.0392156862745098,"4,3,5",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,0,Ames,0.2,6,0.483130395412445,-1.793423056602478,2.276553452014923,0.4725056714192033,0.8260924586847351,0.5349063565954566,-1.4523428738117217,2.0149947583675383,0.0196078431372549,"4,3,5,7,8,1",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,0,Ames,0.3,9,0.483130395412445,-1.8790138959884644,2.362144291400909,0.3724709149077534,0.9075356881901834,0.3956596739590168,-1.700329953432083,2.040872406959534,0.0196078431372549,"4,3,5,7,8,1,19,24,22",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,1,LD50_Zhu,0.05,2,0.0429575480520725,-0.1528688967227935,0.1958264447748661,0.0269884978505433,0.0852796183616122,0.0234927497804164,-0.1654336635023355,0.1845047950744628,0.0392156862745098,"0,5",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,1,LD50_Zhu,0.1,3,0.0429575480520725,-0.1830606758594513,0.2260182239115238,0.0297351039061322,0.1050196645620215,0.0291557991877198,-0.1695264533162117,0.2489086177200078,0.0588235294117647,"0,5,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,1,LD50_Zhu,0.2,6,0.0429575480520725,-0.2374811470508575,0.28043869510293,0.097028711293824,0.1106697865314959,0.0967198442667722,-0.1070178855210542,0.3082448836416006,0.0784313725490196,"0,5,3,4,16,7",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,1,LD50_Zhu,0.3,9,0.0429575480520725,-0.4276011288166046,0.4705586768686771,0.0894931773981079,0.1374811095270334,0.1029775589704513,-0.154007651656866,0.3178739495575428,0.0196078431372549,"0,5,3,4,16,7,8,26,18",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,2,hERG_Karim,0.05,2,-0.094617910683155,-0.1861046403646469,0.0914867296814918,-0.0089792834036052,0.0546021647603603,-0.0064204409718513,-0.1673240054165944,0.0662838194519281,0.0196078431372549,"4,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,2,hERG_Karim,0.1,3,-0.094617910683155,-0.219705194234848,0.1250872835516929,-0.011396458800591,0.0650423993101995,-0.0097240880131721,-0.141837466135621,0.0903025642037391,0.0196078431372549,"4,3,5",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,2,hERG_Karim,0.2,6,-0.094617910683155,-0.2790762186050415,0.1844583079218864,-0.0262132363859564,0.1002269874564622,-0.0218175053596496,-0.239694669470191,0.1094729036092758,0.0196078431372549,"4,3,5,24,1,22",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,2,hERG_Karim,0.3,9,-0.094617910683155,-0.2900584638118744,0.1954405531287193,-0.0613922074157744,0.188129456341713,-0.0142199695110321,-0.6329062923789024,0.1406960010528564,0.0196078431372549,"4,3,5,24,1,22,7,8,19",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,3,NR-AhR,0.05,2,-0.2903431057929992,-1.0313324928283691,0.7409893870353699,0.1116362349130213,0.335913765573719,0.0018312633037567,-0.3400564436567947,0.7122107714414596,0.0392156862745098,"4,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,3,NR-AhR,0.1,3,-0.2903431057929992,-1.2843623161315918,0.9940192103385924,0.2460845582094043,0.497176180816938,0.0620782375335693,-0.3721429779659956,1.3664290815591809,0.1176470588235294,"4,3,5",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,3,NR-AhR,0.2,6,-0.2903431057929992,-2.0091869831085205,1.7188438773155212,0.2845720800384879,0.4774852337917066,0.2276501059532165,-0.4812822259962558,1.3386451512575148,0.0196078431372549,"4,3,5,7,1,8",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,3,NR-AhR,0.3,9,-0.2903431057929992,-2.191081047058105,1.9007379412651064,0.3428318440914154,0.5933186946582152,0.2311445474624633,-0.6178500838577747,1.474371427297592,0.0196078431372549,"4,3,5,7,1,8,19,14,24",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,4,NR-Aromatase,0.05,2,-2.373610258102417,-2.762668371200561,0.3890581130981445,0.0035439157485961,0.2859472361926349,0.106924295425415,-0.6769258141517639,0.4964237987995145,0.0588235294117647,"4,22",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,4,NR-Aromatase,0.1,3,-2.373610258102417,-2.921329498291016,0.5477192401885986,0.0382192826271057,0.3335438980779266,0.0972574949264526,-0.771208256483078,0.5894899308681485,0.0588235294117647,"4,22,24",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,4,NR-Aromatase,0.2,6,-2.373610258102417,-3.337312936782837,0.96370267868042,0.0311703562736511,0.6092783583553503,0.1321452856063842,-1.1606733977794648,1.099348711967468,0.0784313725490196,"4,22,24,28,3,1",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,4,NR-Aromatase,0.3,9,-2.373610258102417,-4.086452484130859,1.7128422260284424,-0.0371995317935943,0.8981262874624641,0.0157485008239746,-1.510637030005455,1.3640774309635162,0.0392156862745098,"4,22,24,28,3,1,29,7,19",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,5,NR-ER,0.05,2,-2.502164363861084,-2.582265853881836,0.0801014900207519,0.0174401473999023,0.0377932052757986,0.0086731910705566,-0.0336405217647552,0.0922152996063232,0.0784313725490196,"4,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,5,NR-ER,0.1,3,-2.502164363861084,-2.629739999771118,0.1275756359100341,0.0321902751922607,0.0579962952562708,0.0102894306182861,-0.0183142483234405,0.1849504590034484,0.1176470588235294,"4,3,5",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,5,NR-ER,0.2,6,-2.502164363861084,-2.790886640548706,0.288722276687622,0.0342857265472412,0.06138022216004,0.0160282850265502,-0.0552129745483398,0.1687622964382171,0.0196078431372549,"4,3,5,7,1,8",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,5,NR-ER,0.3,9,-2.502164363861084,-2.828238248825073,0.3260738849639892,0.0430685663223266,0.0934991614905888,0.0148292779922485,-0.0513433098793029,0.3106772303581237,0.0392156862745098,"4,3,5,7,1,8,19,24,22",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,6,NR-ER-LBD,0.05,2,-3.248870849609375,-3.9536540508270255,0.7047832012176514,0.0911028337478637,0.3072606363071475,0.0399372577667236,-0.4020709872245788,0.7521101593971251,0.0588235294117647,"4,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,6,NR-ER-LBD,0.1,3,-3.248870849609375,-4.224438667297363,0.9755678176879884,0.1267739677429199,0.3750801700020816,0.082646369934082,-0.546995860338211,0.8160540223121642,0.0392156862745098,"4,3,5",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,6,NR-ER-LBD,0.2,6,-3.248870849609375,-4.895754337310791,1.646883487701416,0.1385199975967407,0.5517226954472073,0.0208716392517089,-0.6123963296413422,1.3160698533058164,0.0196078431372549,"4,3,5,7,1,8",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,6,NR-ER-LBD,0.3,9,-3.248870849609375,-5.053020477294922,1.8041496276855469,0.1151290941238403,0.6192575028800292,0.0399519205093383,-0.9194430887699128,1.364979267120361,0.0196078431372549,"4,3,5,7,1,8,19,24,22",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,7,SR-ARE,0.05,2,-1.9337245225906368,-2.569295883178711,0.6355713605880737,0.1219787669181823,0.3143805976099594,0.0577521324157714,-0.3497727751731873,0.8260705530643463,0.1176470588235294,"4,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,7,SR-ARE,0.1,3,-1.9337245225906368,-3.290578842163086,1.3568543195724487,0.297614426612854,0.5356532866984248,0.1467999219894409,-0.3375887334346771,1.6837258458137507,0.0784313725490196,"4,3,7",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,7,SR-ARE,0.2,6,-1.9337245225906368,-3.342129230499268,1.4084047079086304,0.2841575789451599,0.6261057795342022,0.1464101076126098,-0.4646791189908981,1.7525731921195982,0.0784313725490196,"4,3,7,5,1,14",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,7,SR-ARE,0.3,9,-1.9337245225906368,-3.529603958129883,1.5958794355392456,0.4760211777687073,0.6501551553000675,0.3080335855484009,-0.3595766723155975,1.7026319801807404,0.0980392156862745,"4,3,7,5,1,14,8,19,22",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,8,SR-HSE,0.05,2,-4.237946510314941,-4.319912433624268,0.0819659233093261,0.0436800384521484,0.100125998543768,0.0165097713470459,-0.0600270152091979,0.3024417400360107,0.2156862745098039,"14,7",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,8,SR-HSE,0.1,3,-4.237946510314941,-4.374696731567383,0.1367502212524414,0.0539743995666503,0.1206680101854355,0.0450251102447509,-0.1626537442207336,0.3158978939056396,0.1764705882352941,"14,7,4",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,8,SR-HSE,0.2,6,-4.237946510314941,-4.841312408447266,0.6033658981323242,-0.0097763347625732,0.1953098744654426,0.0084257125854492,-0.4104136824607849,0.3223604917526245,0.0196078431372549,"14,7,4,17,25,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,8,SR-HSE,0.3,9,-4.237946510314941,-4.864924430847168,0.6269779205322266,0.0468154621124267,0.2272633562981806,0.0710673332214355,-0.4252382934093475,0.4465051889419555,0.0196078431372549,"14,7,4,17,25,3,1,22,28",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,9,SR-MMP,0.05,2,-4.217382431030273,-4.504629611968994,0.2872471809387207,0.0298308181762695,0.1138129085812962,0.0012824535369873,-0.0904664278030395,0.3328408598899841,0.0784313725490196,"4,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,9,SR-MMP,0.1,3,-4.217382431030273,-4.636225700378418,0.4188432693481445,0.0694986915588379,0.143038921032213,0.0167057514190673,-0.1134825468063354,0.359704852104187,0.0392156862745098,"4,3,5",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,9,SR-MMP,0.2,6,-4.217382431030273,-5.0878005027771,0.8704180717468262,0.1511443138122558,0.1947248484484453,0.124748945236206,-0.0855983853340149,0.6038128972053527,0.0196078431372549,"4,3,5,7,1,8",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,9,SR-MMP,0.3,9,-4.217382431030273,-5.167637348175049,0.9502549171447754,0.1830004024505615,0.2849843912329798,0.147632360458374,-0.1682073354721069,0.8215983629226683,0.0392156862745098,"4,3,5,7,1,8,14,19,24",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,10,SR-p53,0.05,2,-3.3006088733673096,-3.808037519454956,0.5074286460876465,0.0091687583923339,0.1981927278392039,0.0008995532989501,-0.3299015760421753,0.4615614414215088,0.0196078431372549,"4,3",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,10,SR-p53,0.1,3,-3.3006088733673096,-4.2292022705078125,0.9285933971405028,0.111226053237915,0.2915693038829584,0.069556713104248,-0.3154581248760223,0.7918791055679321,0.0196078431372549,"4,3,7",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,10,SR-p53,0.2,6,-3.3006088733673096,-4.310646057128906,1.010037183761597,0.1415929746627807,0.3993672162913119,0.0708711147308349,-0.4943447053432465,0.9073894023895264,0.0392156862745098,"4,3,7,5,1,14",True,logit_or_raw
3,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,10,SR-p53,0.3,9,-3.3006088733673096,-4.265686511993408,0.9650776386260986,0.1112315511703491,0.4275936296056772,0.1464608907699585,-0.6758153140544891,0.8991520166397092,0.0392156862745098,"4,3,7,5,1,14,8,19,24",True,logit_or_raw
4,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0,Ames,0.05,3,-2.81309175491333,-2.876454591751098,0.0633628368377685,-0.0062706327438354,0.0389335867372977,-0.0093560218811035,-0.059106969833374,0.0841448128223419,0.1372549019607843,"37,44,46",True,logit_or_raw
4,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0,Ames,0.1,5,-2.81309175491333,-2.8957674503326416,0.0826756954193115,-0.019750804901123,0.0384019512611657,-0.0278396606445312,-0.0678370714187622,0.077228444814682,0.0392156862745098,"37,44,46,7,21",True,logit_or_raw
4,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0,Ames,0.2,10,-2.81309175491333,-2.8334333896636963,0.0203416347503662,-0.0408603906631469,0.0552555486095374,-0.0543093681335449,-0.1177017092704773,0.0648484230041503,0.2352941176470588,"37,44,46,7,21,36,5,4,22,6",True,logit_or_raw
4,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0,Ames,0.3,15,-2.81309175491333,-2.765461206436157,-0.0476305484771728,-0.0905332612991333,0.0660557561467774,-0.1046122312545776,-0.1860713422298431,0.0455408871173858,0.2352941176470588,"37,44,46,7,21,36,5,4,22,6,23,31,30,32,33",True,logit_or_raw
4,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,1,LD50_Zhu,0.05,3,-1.3069846630096436,-1.432715654373169,0.1257309913635254,-0.085693507194519,0.0848661768232353,-0.0857302546501159,-0.2612615942955017,0.0589646190404891,0.0196078431372549,"37,7,21",True,logit_or_raw
4,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,1,LD50_Zhu,0.1,5,-1.3069846630096436,-1.4611656665802002,0.1541810035705566,-0.1029352664947509,0.1218705941679512,-0.0997601747512817,-0.3677057355642318,0.0887119203805923,0.0392156862745098,"37,7,21,4,6",True,logit_or_raw
